F_TYPECODE,F_TYPE,F_CODE,F_NAME,F_TIME,F_DATA,F_AREA,STATUS
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,17.3871002197266,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,18.0330390930176,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,17.97981452941895,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,17.082224845886202,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,17.928979873657198,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,17.548059463501,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,15.209165096283002,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,16.161849975585948,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,16.1913795471191,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,17.2971000671387,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,16.6646595001221,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,15.50539016723635,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,16.448539733886697,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,17.00093936920165,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,14.6131296157837,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,14.33998489379885,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,14.3231296539307,撒哈拉以南非洲地区 (IBRD与IDA),1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,12.9058904647827,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,13.8518800735474,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,15.0115299224854,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,14.8984003067017,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,13.284930229187,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,12.0324401855469,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,8.92667007446289,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,11.2300395965576,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,11.7311201095581,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,12.1654300689697,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,14.2852096557617,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,13.9100704193115,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,12.845100402832,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,13.2378997802734,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,14.1891002655029,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,13.3851003646851,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,8.70096969604492,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,10.4340600967407,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,9.8869104385376,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,9.7717399597168,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,10.6207799911499,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,11.7679004669189,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,8.92938995361328,特立尼达和多巴哥,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,20.7239608764648,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,21.6749000549316,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,21.8167095184326,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,23.3572406768799,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,23.1349296569824,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,25.9552192687988,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,24.9007892608643,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,24.5917797088623,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,24.6477603912354,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,22.8801307678223,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,27.684289932251,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,27.8338108062744,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,26.6956901550293,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,26.8613090515137,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,26.4286308288574,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,25.2586708068848,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,25.2620105743408,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,24.846830368042,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,20.4678802490234,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,20.9910106658936,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,22.665340423584,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,突尼斯,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,6.37583017349243,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,5.98265981674194,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,6.65164995193481,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,7.41987991333008,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,8.65172004699707,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,8.01700973510742,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,10.5881834030151,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,12.7449903488159,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,12.8465404510498,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,12.8030796051025,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,13.3454504013062,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,13.0203304290771,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,13.2816600799561,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,12.9663496017456,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,12.4258699417114,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,12.4700403213501,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,9.38000011444092,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,土耳其,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1987,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1988,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1989,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1990,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1991,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1992,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1993,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1994,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1995,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1996,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1997,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1998,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1999,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2000,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2001,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2002,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2003,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2004,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2005,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2006,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2007,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2008,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2009,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2010,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2011,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2012,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2013,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2014,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2015,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2016,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2017,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2018,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2019,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2020,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,2021,,图瓦卢,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1960,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1961,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1962,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1963,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1964,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1965,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1966,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1967,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1968,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1969,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1970,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1971,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1972,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1973,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1974,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1975,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1976,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1977,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1978,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1979,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1980,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1981,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1982,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1983,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1984,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1985,,坦桑尼亚,1
C,年度数据,A030502301,公共教育支出总数（占政府支出的比例）,1986,,坦桑尼亚,1
